2012-04-08 07:18:25 Debug: Notice (8): Undefined property: View::$Object in [C:\xampp\htdocs\meroticket\app\views\users\login.ctp, line 4]
2012-04-08 07:18:49 Debug: Notice (8): Undefined property: View::$session in [C:\xampp\htdocs\meroticket\app\views\users\login.ctp, line 4]
2012-04-08 07:19:02 Debug: Notice (8): Undefined property: View::$form in [C:\xampp\htdocs\meroticket\app\views\users\login.ctp, line 5]
2012-04-08 07:20:13 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:20:57 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:21:00 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:25:24 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:25:28 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:25:35 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:26:47 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:27:00 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:29:40 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:29:47 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:31:44 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:31:48 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:33:39 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:38:27 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:39:11 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:39:34 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
